Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Texas,US,2020-06-16 04:33:22,31.0545,-97.5635,90488,2097,59089.0,29121.0,48.0,311.1166030788994,,,,84000048.0,USA,4534.302648020938,,1314761.0,2.218133043642128
Utah,US,2020-06-16 04:33:22,40.15,-111.8624,14608,143,8380.0,6085.0,49.0,455.6516336146637,,1041.0,,84000049.0,USA,8513.461498871788,7.126232201533407,272938.0,0.9789156626506024
Vermont,US,2020-06-16 04:33:22,44.0459,-72.7107,1128,55,912.0,161.0,50.0,180.7724174624873,,,,84000050.0,USA,8422.744631716265,,52557.0,4.875886524822695
Virgin Islands,US,2020-06-16 04:33:22,18.3358,-64.8963,72,6,64.0,2.0,78.0,67.12160196890032,,,,850.0,VIR,2216.877353917291,,2378.0,8.333333333333334
Virginia,US,2020-06-16 04:33:22,37.7693,-78.17,54886,1552,7230.0,46104.0,51.0,643.0306112610141,,8132.0,,84000051.0,USA,5611.832156896377,14.81616441351164,478999.0,2.8276791895929745
Washington,US,2020-06-16 04:33:22,47.4009,-121.4905,26530,1211,,24938.0,53.0,343.5110644364931,,3856.0,,84000053.0,USA,6074.963889840606,14.74118816423274,462602.0,4.663965134949155
West Virginia,US,2020-06-16 04:33:22,38.4912,-80.9545,2322,88,1585.0,649.0,54.0,129.5652644565429,,,,84000054.0,USA,7362.844677361846,,131953.0,3.789836347975883
Wisconsin,US,2020-06-16 04:33:22,44.2685,-89.6165,22932,694,16837.0,5401.0,55.0,393.8559028749832,,3061.0,,84000055.0,USA,7323.037066628836,13.348159776731205,426379.0,3.026338740624455
Wyoming,US,2020-06-16 04:33:22,42.756,-107.3025,1079,18,834.0,227.0,56.0,186.43338591710884,,93.0,,84000056.0,USA,5633.778481198565,8.619091751621871,32606.0,1.6682113067655235
Alabama,US,2020-06-17 04:33:33,32.3182,-86.9023,27034,785,13508.0,12619.0,1.0,548.8677257741651,,2315.0,,84000001.0,USA,6229.093946077906,8.602110582639714,305424.0,2.9169143876337693
Alaska,US,2020-06-17 04:33:33,61.3707,-152.4044,675,12,429.0,234.0,2.0,92.27046866563232,,,,84000002.0,USA,10418.361139779508,,76215.0,1.7777777777777777
American Samoa,US,2020-06-17 04:33:33,-14.271,-170.132,0,0,,0.0,60.0,0.0,,,,16.0,ASM,312.7190381193724,,174.0,
Arizona,US,2020-06-17 04:33:33,33.7298,-111.4312,39185,1228,6598.0,31359.0,4.0,538.3503713635247,,3808.0,,84000004.0,USA,4868.083207521326,9.718004338394794,493848.0,3.1338522393773127
Arkansas,US,2020-06-17 04:33:33,34.9697,-92.3731,13191,188,8352.0,4651.0,5.0,437.1059220545801,,1026.0,,84000005.0,USA,6811.774389589251,7.778030475324084,205566.0,1.425214161170495
California,US,2020-06-17 04:33:33,36.1162,-119.6816,161149,5200,,153761.0,6.0,402.3084198527631,,,,84000006.0,USA,7435.053704773837,,2937755.0,3.2712426318405146
Colorado,US,2020-06-17 04:33:33,39.0598,-105.3111,29442,1617,4196.0,23614.0,8.0,510.99755224063057,,5269.0,,84000008.0,USA,4396.0341297117975,17.905325041628437,253156.0,5.494953614027933
Connecticut,US,2020-06-17 04:33:33,41.5978,-72.7554,45349,4210,7611.0,33528.0,9.0,1271.9593121114794,,9912.0,,84000009.0,USA,10137.192321403578,21.85715230765838,361420.0,9.283556418002602
Delaware,US,2020-06-17 04:33:33,39.3185,-75.5071,10403,544,6256.0,3723.0,10.0,1068.3286710126888,,,,84000010.0,USA,8839.308086969739,,86074.0,4.075747380563299
Diamond Princess,US,2020-06-17 04:33:33,,,49,0,,49.0,88888.0,,,,,84088888.0,USA,,,,0.0
District of Columbia,US,2020-06-17 04:33:33,38.8974,-77.0268,9818,520,1155.0,8143.0,11.0,1391.146144025709,,,,84000011.0,USA,9511.313512311031,,67126.0,5.296394377673661
Florida,US,2020-06-17 04:33:33,27.7663,-81.6868,80109,2993,,77116.0,12.0,372.98622289676047,,12489.0,,84000012.0,USA,6799.175350736439,15.590008613264429,1460309.0,3.736159482704815
Georgia,US,2020-06-17 04:33:33,33.0406,-83.6431,59078,2529,,56549.0,13.0,556.4250383544105,,9454.0,,84000013.0,USA,5980.528420126051,16.002572869765395,634978.0,4.280781339923491
Grand Princess,US,2020-06-17 04:33:33,,,103,3,,100.0,99999.0,,,,,84099999.0,USA,,,,2.912621359223301
Guam,US,2020-06-17 04:33:33,13.4443,144.7937,186,5,169.0,12.0,66.0,113.25648941417168,,,,316.0,GUM,5499.637701015046,,9032.0,2.6881720430107525
Hawaii,US,2020-06-17 04:33:33,21.0943,-157.4983,736,17,630.0,89.0,15.0,51.9821000768431,,91.0,,84000015.0,USA,4380.904488541337,12.36413043478261,62028.0,2.3097826086956523
Idaho,US,2020-06-17 04:33:33,44.2405,-114.4788,3462,88,2877.0,497.0,16.0,193.7254660574741,,270.0,,84000016.0,USA,3673.453399848355,7.79896013864818,65647.0,2.541883304448296
Illinois,US,2020-06-17 04:33:33,40.3495,-88.9861,133639,6398,,127241.0,17.0,1054.6155915554675,,,,84000017.0,USA,9700.279068020294,,1229202.0,4.787524599854833
Indiana,US,2020-06-17 04:33:33,39.8494,-86.2583,40786,2401,29093.0,9246.0,18.0,605.8329356189987,,6481.0,,84000018.0,USA,5403.047642983688,15.890256460550187,363745.0,5.999607708527436
Iowa,US,2020-06-17 04:33:33,42.0115,-93.2105,24179,665,15025.0,8489.0,19.0,766.3538368403871,,,,84000019.0,USA,7310.075529227561,,230638.0,2.7503205260763472
Kansas,US,2020-06-17 04:33:33,38.5266,-96.7265,11411,246,676.0,10489.0,20.0,391.6845214762295,,988.0,,84000020.0,USA,4701.244012832121,8.658312154938217,136962.0,2.155814564893524
Kentucky,US,2020-06-17 04:33:33,37.6681,-84.6701,12647,505,3431.0,8711.0,21.0,283.0780139907285,,2436.0,,84000021.0,USA,6626.111624552647,19.261484937139244,296033.0,3.993041828101526
Louisiana,US,2020-06-17 04:33:33,31.1695,-91.8678,47706,3042,37017.0,7647.0,22.0,1026.2016342302973,,,,84000022.0,USA,11459.251582238316,,532717.0,6.376556407998994
Maine,US,2020-06-17 04:33:33,44.6939,-69.3819,2819,101,2233.0,485.0,23.0,209.7139439314632,,321.0,,84000023.0,USA,5381.219629046609,11.387016672578929,72335.0,3.58283079106066
Maryland,US,2020-06-17 04:33:33,39.0639,-76.8021,62409,2982,4579.0,54848.0,24.0,1032.290825845893,,10262.0,,84000024.0,USA,7099.697635336306,16.44314121360701,429225.0,4.778156996587031
Massachusetts,US,2020-06-17 04:33:33,42.2302,-71.5301,105885,7664,,98221.0,25.0,1536.2343694300894,,10867.0,,84000025.0,USA,10499.045121924502,10.26302120224772,723647.0,7.238041271190442
Michigan,US,2020-06-17 04:33:33,43.3266,-84.5361,66269,6034,44964.0,15271.0,26.0,663.5621196939137,,,,84000026.0,USA,8366.33587524083,,835534.0,9.105313193197423
Minnesota,US,2020-06-17 04:33:33,45.6945,-93.9002,30882,1344,27006.0,2532.0,27.0,547.5889206955347,,3658.0,,84000027.0,USA,7609.450403856138,11.845087753383847,429145.0,4.352049737711289
Mississippi,US,2020-06-17 04:33:33,32.7416,-89.6787,20152,915,15323.0,3914.0,28.0,677.1166362974434,,2728.0,,84000028.0,USA,8091.093557479817,13.537117903930133,240803.0,4.54049225883287
Missouri,US,2020-06-17 04:33:33,38.4561,-92.2884,16872,900,,15966.0,29.0,274.6590265498838,,,,84000029.0,USA,4640.233661396924,,284791.0,5.285638013881473
Montana,US,2020-06-17 04:33:33,46.9219,-110.4544,614,19,535.0,60.0,30.0,57.44878730662495,,79.0,,84000030.0,USA,5948.5693006405445,12.866449511400653,63577.0,3.0944625407166124
Nebraska,US,2020-06-17 04:33:33,41.1254,-98.2681,17038,231,10351.0,6456.0,31.0,880.7862663926121,,1088.0,,84000031.0,USA,7212.180677499266,6.385726024181242,139513.0,1.3557929334428924
Nevada,US,2020-06-17 04:33:33,38.3135,-117.0554,11683,467,640.0,10576.0,32.0,379.2989705716204,,,,84000032.0,USA,7222.815987242205,,222474.0,3.9972609774886583
New Hampshire,US,2020-06-17 04:33:33,43.4525,-71.5639,5364,326,4041.0,997.0,33.0,394.49559501982407,,519.0,,84000033.0,USA,7271.618748395799,9.675615212527964,98873.0,6.077554064131245
New Jersey,US,2020-06-17 04:33:33,40.2989,-74.521,168022,12792,28872.0,125762.0,34.0,1884.9630552825367,,18879.0,,84000034.0,USA,12742.150303022116,11.276026423614017,1131782.0,7.64039038142224
New Mexico,US,2020-06-17 04:33:33,34.8405,-106.2485,9933,447,4160.0,5326.0,35.0,473.7153101182786,,1686.0,,84000035.0,USA,12777.43678669076,16.973723950468138,267921.0,4.500151011778919
New York,US,2020-06-17 04:33:33,42.1657,-74.9481,384575,30909,68938.0,284728.0,36.0,1976.8874192236576,,89995.0,,84000036.0,USA,15687.503177438824,23.40115712149776,3051778.0,8.037183904309952
North Carolina,US,2020-06-17 04:33:33,35.6301,-79.8064,45907,1169,29219.0,15519.0,37.0,437.7062578827553,,,,84000037.0,USA,6211.058187558376,,651421.0,2.5464526107129632
North Dakota,US,2020-06-17 04:33:33,47.5289,-99.784,3124,74,2720.0,330.0,38.0,409.9403985502492,,200.0,,84000038.0,USA,11633.042980754846,6.402048655569782,88651.0,2.3687580025608197
Northern Mariana Islands,US,2020-06-17 04:33:33,15.0979,145.6739,30,2,19.0,9.0,69.0,54.40301755404033,,,,580.0,MNP,14813.941679965184,,8169.0,6.666666666666667
Ohio,US,2020-06-17 04:33:33,40.3888,-82.7649,42010,2405,,39411.0,39.0,359.39464971640245,,7007.0,,84000039.0,USA,4860.365639784072,16.67936205665318,568133.0,6.186622232801714
Oklahoma,US,2020-06-17 04:33:33,35.5653,-96.9289,8645,363,6765.0,1517.0,40.0,218.47519226196,,1130.0,,84000040.0,USA,6616.298173527175,13.07113938692886,261805.0,4.198958935801041
Oregon,US,2020-06-17 04:33:33,44.572,-122.0709,6098,182,2431.0,3485.0,41.0,144.57990149694018,,912.0,,84000041.0,USA,4256.737677100303,14.955723187930468,179538.0,2.984585109872089
Pennsylvania,US,2020-06-17 04:33:33,40.5908,-77.2098,83978,6276,59612.0,18090.0,42.0,655.9761924494702,,,,84000042.0,USA,4710.924216541664,,711551.0,7.473385886779871
Puerto Rico,US,2020-06-17 04:33:33,18.2208,-66.5901,5951,147,,5804.0,72.0,202.86983604053717,,,,630.0,PRI,202.86983604053717,,5951.0,2.470173080154596
Rhode Island,US,2020-06-17 04:33:33,41.6809,-71.5118,16164,922,1479.0,13820.0,44.0,1525.8254740357631,,1889.0,,84000044.0,USA,19220.832180909056,11.686463746597378,203618.0,5.351398168770106
South Carolina,US,2020-06-17 04:33:33,33.8569,-80.945,19990,607,9734.0,9649.0,45.0,388.2522897950828,,2055.0,,84000045.0,USA,5198.9487083570775,10.280140070035015,267679.0,3.036518259129565
South Dakota,US,2020-06-17 04:33:33,44.2998,-99.4388,5966,77,5069.0,820.0,46.0,674.3841412340801,,562.0,,84000046.0,USA,7596.373291855958,9.42004693261817,67202.0,1.290646999664767
Tennessee,US,2020-06-17 04:33:33,35.7478,-86.6923,31751,493,20710.0,10548.0,47.0,464.9317765223144,,2146.0,,84000047.0,USA,9356.768475953317,6.758842241189254,638990.0,1.552707001354288
Texas,US,2020-06-17 04:33:33,31.0545,-97.5635,93764,2148,60681.0,30839.0,48.0,322.6975583187143,,,,84000048.0,USA,4650.460525755365,,1348442.0,2.189827827592472
Utah,US,2020-06-17 04:33:33,40.15,-111.8624,14937,145,8470.0,6322.0,49.0,465.913776786845,,1073.0,,84000049.0,USA,8599.613594438853,7.183504050344782,275700.0,0.9707437905871328
Vermont,US,2020-06-17 04:33:33,44.0459,-72.7107,1131,55,914.0,162.0,50.0,181.25319516850456,,,,84000050.0,USA,8476.11095708418,,52890.0,4.862953138815207
Virgin Islands,US,2020-06-17 04:33:33,18.3358,-64.8963,72,6,64.0,2.0,78.0,67.12160196890032,,,,850.0,VIR,2216.877353917291,,2378.0,8.333333333333334
Virginia,US,2020-06-17 04:33:33,37.7693,-78.17,55331,1570,7341.0,46420.0,51.0,648.2441196604448,,8245.0,,84000051.0,USA,5687.269866073756,14.901230774791708,485438.0,2.8374690498996946
Washington,US,2020-06-17 04:33:33,47.4009,-121.4905,26787,1219,,25300.0,53.0,348.4093604466931,,3894.0,,84000053.0,USA,6188.727799589567,14.677170102898495,471265.0,4.639855263653839
West Virginia,US,2020-06-17 04:33:33,38.4912,-80.9545,2341,88,1636.0,617.0,54.0,130.6254453457222,,,,84000054.0,USA,7648.423929510247,,137071.0,3.759077317385733
Wisconsin,US,2020-06-17 04:33:33,44.2685,-89.6165,23198,703,17122.0,5373.0,55.0,398.4244389889177,,3096.0,,84000055.0,USA,7514.520559614759,13.34597810156048,437528.0,3.030433658073972
Wyoming,US,2020-06-17 04:33:33,42.756,-107.3025,1089,18,852.0,219.0,56.0,188.1612208190283,,96.0,,84000056.0,USA,5945.99824797541,8.81542699724518,34413.0,1.6528925619834711
Alabama,US,2020-06-18 04:33:30,32.3182,-86.9023,27941,790,15974.0,10548.0,1.0,557.0256884045779,,2352.0,,84000001.0,USA,6337.166556024298,8.611599297012303,310723.0,2.892501464557704
Alaska,US,2020-06-18 04:33:30,61.3707,-152.4044,695,12,438.0,245.0,2.0,95.00440847794736,,,,84000002.0,USA,10622.58644375944,,77709.0,1.7266187050359711
American Samoa,US,2020-06-18 04:33:30,-14.271,-170.132,0,0,,0.0,60.0,0.0,,,,16.0,ASM,312.7190381193724,,174.0,
Arizona,US,2020-06-18 04:33:30,33.7298,-111.4312,40937,1249,6715.0,32973.0,4.0,562.4205474673627,,3861.0,,84000004.0,USA,5031.0102728269285,9.431565576373451,511836.0,3.051029630896255
Arkansas,US,2020-06-18 04:33:30,34.9697,-92.3731,13606,197,8996.0,4413.0,5.0,450.8576435050123,,1052.0,,84000005.0,USA,7313.231740696215,7.731882992797296,220699.0,1.447890636483904
California,US,2020-06-18 04:33:30,36.1162,-119.6816,165425,5271,,157527.0,6.0,412.019338927096,,,,84000006.0,USA,7587.495140427812,,2997988.0,3.237754763572034
Colorado,US,2020-06-18 04:33:30,39.0598,-105.3111,29671,1631,4231.0,23794.0,8.0,514.9741193206287,,5272.0,,84000008.0,USA,4457.00236996452,17.77717831130294,256667.0,5.499730240086323
Connecticut,US,2020-06-18 04:33:30,41.5978,-72.7554,45429,4219,7611.0,33599.0,9.0,1274.2031707405322,,9912.0,,84000009.0,USA,10317.766844576608,21.818662088093507,367858.0,9.287019304849323
Delaware,US,2020-06-18 04:33:30,39.3185,-75.5071,10444,547,6305.0,3713.0,10.0,1072.5391367928985,,,,84000010.0,USA,8891.990256366018,,86587.0,4.078896974339334
Diamond Princess,US,2020-06-18 04:33:30,,,49,0,,49.0,88888.0,,,,,84088888.0,USA,,,,0.0
District of Columbia,US,2020-06-18 04:33:30,38.8974,-77.0268,9847,523,1155.0,8169.0,11.0,1395.2552536383332,,,,84000011.0,USA,9930.726079668551,,70086.0,5.311262313394943
Florida,US,2020-06-18 04:33:30,27.7663,-81.6868,82719,3018,,79701.0,12.0,385.1383411576369,,12673.0,,84000012.0,USA,6917.670143740004,15.32054304331532,1485759.0,3.6484967178036487
Georgia,US,2020-06-18 04:33:30,33.0406,-83.6431,60030,2575,,57455.0,13.0,565.3914325538316,,9543.0,,84000013.0,USA,6126.411277011381,15.897051474262868,650467.0,4.289521905713809
Grand Princess,US,2020-06-18 04:33:30,,,103,3,,100.0,99999.0,,,,,84099999.0,USA,,,,2.912621359223301
Guam,US,2020-06-18 04:33:30,13.4443,144.7937,188,5,170.0,13.0,66.0,114.47430112830256,,,,316.0,GUM,5600.716073287909,,9198.0,2.6595744680851063
Hawaii,US,2020-06-18 04:33:30,21.0943,-157.4983,744,17,637.0,90.0,15.0,52.54712290376531,,92.0,,84000015.0,USA,4466.717330380147,12.365591397849462,63243.0,2.28494623655914
Idaho,US,2020-06-18 04:33:30,44.2405,-114.4788,3632,88,2921.0,623.0,16.0,203.23827057213924,,275.0,,84000016.0,USA,3737.07727474938,7.5715859030837,66784.0,2.4229074889867843
Illinois,US,2020-06-18 04:33:30,40.3495,-88.9861,134185,6485,,127700.0,17.0,1058.9243645408185,,,,84000017.0,USA,9936.922246613174,,1259189.0,4.832879979133286
Indiana,US,2020-06-18 04:33:30,39.8494,-86.2583,41013,2418,29671.0,8867.0,18.0,609.204780771392,,6526.0,,84000018.0,USA,5513.516420068925,15.912027893594711,371182.0,6.034671933289445
Iowa,US,2020-06-18 04:33:30,42.0115,-93.2105,24460,675,15289.0,8496.0,19.0,775.2601368590871,,,,84000019.0,USA,7452.481244473181,,235131.0,2.759607522485691
Kansas,US,2020-06-18 04:33:30,38.5266,-96.7265,11644,247,696.0,10701.0,20.0,399.6822862211214,,1011.0,,84000020.0,USA,4878.430543360585,8.682583304706286,142124.0,2.1212641703881827
Kentucky,US,2020-06-18 04:33:30,37.6681,-84.6701,12995,518,3444.0,9033.0,21.0,290.8673038514681,,2455.0,,84000021.0,USA,6711.972877155513,18.89188149288188,299869.0,3.986148518661024
Louisiana,US,2020-06-18 04:33:30,31.1695,-91.8678,48634,3062,37017.0,8555.0,22.0,1046.1638007620902,,,,84000022.0,USA,11728.224567489977,,545221.0,6.296006908746967
Maine,US,2020-06-18 04:33:30,44.6939,-69.3819,2836,102,2275.0,459.0,23.0,210.97862539539892,,323.0,,84000023.0,USA,5506.423093976247,11.389280677009872,74018.0,3.596614950634697
Maryland,US,2020-06-18 04:33:30,39.0639,-76.8021,62969,2996,4596.0,55377.0,24.0,1041.5536383004062,,10309.0,,84000024.0,USA,7300.138280557357,16.371547904524448,441343.0,4.757896742841716
Massachusetts,US,2020-06-18 04:33:30,42.2302,-71.5301,106151,7733,,98418.0,25.0,1540.0936350698723,,10925.0,,84000025.0,USA,10620.902159926518,10.291942610055488,732046.0,7.284905464856666
Michigan,US,2020-06-18 04:33:30,43.3266,-84.5361,66497,6036,44964.0,15497.0,26.0,665.8451202415334,,,,84000026.0,USA,8510.034738657017,,849885.0,9.077101222611546
Minnesota,US,2020-06-18 04:33:30,45.6945,-93.9002,31296,1357,27404.0,2535.0,27.0,554.9298252084533,,3689.0,,84000027.0,USA,7954.189209508706,11.787448875255624,448587.0,4.336017382413088
Mississippi,US,2020-06-18 04:33:30,32.7416,-89.6787,20641,938,15323.0,4380.0,28.0,693.5472652746888,,2767.0,,84000028.0,USA,8211.584836646283,13.4053582675258,244389.0,4.5443534712465485
Missouri,US,2020-06-18 04:33:30,38.4561,-92.2884,17092,919,,16160.0,29.0,278.1132422245931,,,,84000029.0,USA,4643.671583601469,,285002.0,5.325443786982248
Montana,US,2020-06-18 04:33:30,46.9219,-110.4544,630,20,538.0,72.0,30.0,58.945824109403446,,78.0,,84000030.0,USA,6129.897883377091,12.38095238095238,65515.0,3.1746031746031744
Nebraska,US,2020-06-18 04:33:30,41.1254,-98.2681,17231,234,10529.0,6468.0,31.0,890.7634790592264,,1116.0,,84000031.0,USA,7360.753264047708,6.476698972781614,142387.0,1.3580175265509835
Nevada,US,2020-06-18 04:33:30,38.3135,-117.0554,11854,473,640.0,10741.0,32.0,384.8506374352468,,,,84000032.0,USA,7389.560788479544,,227610.0,3.9902142736628985
New Hampshire,US,2020-06-18 04:33:30,43.4525,-71.5639,5436,330,4067.0,1039.0,33.0,399.7908379059962,,521.0,,84000033.0,USA,7360.828882019782,9.584253127299483,100086.0,6.070640176600442
New Jersey,US,2020-06-18 04:33:30,40.2989,-74.521,168323,12835,28966.0,125902.0,34.0,1888.0816555376543,,19010.0,,84000034.0,USA,12922.950308426189,11.335515762985754,1147841.0,7.653411089843354
New Mexico,US,2020-06-18 04:33:30,34.8405,-106.2485,10065,452,4217.0,5396.0,35.0,480.0105301862956,,1698.0,,84000035.0,USA,12950.65072068347,16.870342771982116,271553.0,4.490809736711376
New York,US,2020-06-18 04:33:30,42.1657,-74.9481,385142,30939,69085.0,285118.0,36.0,1979.802052693592,,89995.0,,84000036.0,USA,15992.542445056715,23.3667063057262,3111119.0,8.033141023310883
North Carolina,US,2020-06-18 04:33:30,35.6301,-79.8064,46934,1181,29219.0,16534.0,37.0,447.4983228585888,,,,84000037.0,USA,6363.621801656051,,667422.0,2.516299484382324
North Dakota,US,2020-06-18 04:33:30,47.5289,-99.784,3166,74,2756.0,336.0,38.0,415.45176114279417,,201.0,,84000038.0,USA,11767.284026758978,6.348704990524321,89674.0,2.337334175615919
Northern Mariana Islands,US,2020-06-18 04:33:30,15.0979,145.6739,30,2,19.0,9.0,69.0,54.40301755404033,,,,580.0,MNP,14813.941679965184,,8169.0,6.666666666666667
Ohio,US,2020-06-18 04:33:30,40.3888,-82.7649,42422,2418,,39811.0,39.0,362.9193008871513,,7051.0,,84000039.0,USA,5000.923937685536,16.6210928291924,584563.0,6.154825326481543
Oklahoma,US,2020-06-18 04:33:30,35.5653,-96.9289,8904,364,6898.0,1642.0,40.0,225.02060288033448,,1146.0,,84000040.0,USA,6707.959194040088,12.870619946091644,265432.0,4.088050314465409
Oregon,US,2020-06-18 04:33:30,44.572,-122.0709,6218,183,2457.0,3578.0,41.0,147.4250291092119,,929.0,,84000041.0,USA,4370.827294352398,14.94049533612094,184350.0,2.943068510775169
Pennsylvania,US,2020-06-18 04:33:30,40.5908,-77.2098,84289,6319,59863.0,18107.0,42.0,658.4055024574697,,,,84000042.0,USA,4786.998332837186,,724338.0,7.496826394903249
Puerto Rico,US,2020-06-18 04:33:30,18.2208,-66.5901,6003,147,,5856.0,72.0,204.64251819044603,,,,630.0,PRI,204.64251819044603,,6003.0,2.448775612193903
Rhode Island,US,2020-06-18 04:33:30,41.6809,-71.5118,16213,928,1489.0,13848.0,44.0,1530.4509038939511,,1898.0,,84000044.0,USA,19490.051077961147,11.706655153272065,206470.0,5.403071609202492
South Carolina,US,2020-06-18 04:33:30,33.8569,-80.945,20556,617,9734.0,10205.0,45.0,399.24532611444334,,2055.0,,84000045.0,USA,5297.517011043923,9.997081144191476,272754.0,3.001556723097879
South Dakota,US,2020-06-18 04:33:30,44.2998,-99.4388,6050,78,5143.0,829.0,46.0,683.8793252541375,,570.0,,84000046.0,USA,7798.25899018718,9.421487603305785,68988.0,1.2892561983471074
Tennessee,US,2020-06-18 04:33:30,35.7478,-86.6923,32114,498,21282.0,10334.0,47.0,470.2472070560803,,2180.0,,84000047.0,USA,9438.520676146192,6.788316622034004,644573.0,1.5507255402628135
Texas,US,2020-06-18 04:33:30,31.0545,-97.5635,98119,2186,62368.0,33242.0,48.0,336.9409606833467,,,,84000048.0,USA,4723.560563653851,,1369638.0,2.138199981576065
Utah,US,2020-06-18 04:33:30,40.15,-111.8624,15344,149,8552.0,6643.0,49.0,478.6088900727957,,1102.0,,84000049.0,USA,8692.939832649086,7.181960375391032,278692.0,0.9710636079249216
Vermont,US,2020-06-18 04:33:30,44.0459,-72.7107,1130,55,915.0,160.0,50.0,181.09293593316548,,,,84000050.0,USA,8599.991346001292,,53663.0,4.867256637168142
Virgin Islands,US,2020-06-18 04:33:30,18.3358,-64.8963,73,6,64.0,3.0,78.0,68.0538464406906,,,,850.0,VIR,2262.5573330350157,,2427.0,8.219178082191782
